id,Park,Campground,date,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
65,Grand Canyon,MATHER CAMPGROUND,2007-04-11,1.0228013029316,2.27659574468085,15.5893617021277,21.4106382978723,1356,2.88510638297872,17020,36.2127659574468,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-04-12,0.964169381107492,2.29567307692308,15.2307692307692,20.6418269230769,1254,3.01442307692308,14837,35.6658653846154,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-04-13,0.908794788273616,2.18004866180049,15.6788321167883,21.8223844282238,1583,3.85158150851582,14317,34.8345498783455,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-04-14,0.840390879478827,2.10632183908046,15.617816091954,21.4568965517241,1295,3.72126436781609,11432,32.8505747126437,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-05-03,0.859934853420196,2.19263456090652,16.570821529745,17.3399433427762,954,2.70254957507082,12104,34.2889518413598,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-05-04,0.856677524429968,2.16986301369863,16.6150684931507,21.6739726027397,1259,3.44931506849315,12727,34.8684931506849,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-05-05,0.840390879478827,2.16071428571429,15.9270833333333,25.0833333333333,1074,3.19642857142857,11210,33.3630952380952,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-21,0.661237785016287,2.07851239669421,15.900826446281,11.8223140495868,534,2.20661157024793,8098,33.4628099173554,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-22,0.609120521172638,2.06578947368421,15.9561403508772,11.2982456140351,535,2.34649122807018,7541,33.0745614035088,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-23,0.654723127035831,2.06349206349206,15.3055555555556,10.8769841269841,597,2.36904761904762,8054,31.9603174603175,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-24,0.742671009771987,2.02076124567474,15.8892733564014,13.4359861591696,774,2.67820069204152,9374,32.4359861591696,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-25,0.804560260586319,2.03384615384615,16.2030769230769,14.7353846153846,865,2.66153846153846,10869,33.4430769230769,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-31,0.8371335504886,2.05956112852665,16.2601880877743,16.5235109717868,945,2.96238244514107,11056,34.6583072100314,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-04-01,0.908794788273616,2.14077669902913,16.0339805825243,19.1140776699029,1282,3.11165048543689,14687,35.6480582524272,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-04-02,1.01628664495114,2.23841059602649,15.7306843267108,20.9580573951435,1393,3.07505518763797,16638,36.7284768211921,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-04-03,1.06840390879479,2.3107822410148,15.5983086680761,21.8731501057082,1461,3.08879492600423,17664,37.3446088794926,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-11,0.50814332247557,2.04761904761905,16.1243386243386,10.4179894179894,461,2.43915343915344,6221,32.9153439153439,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-12,0.671009771986971,2.1030534351145,16.0629770992366,10.5114503816794,602,2.29770992366412,9030,34.4656488549618,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-13,0.752442996742671,2.20557491289199,16.0435540069686,10.3135888501742,655,2.28222996515679,10351,36.0662020905923,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-04-04,1.06840390879479,2.24478178368121,15.3700189753321,21.6053130929791,1715,3.25426944971537,18763,35.6034155597723,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-26,0.807817589576547,2.12084592145015,16.0725075528701,14.6797583081571,773,2.33534743202417,11287,34.0996978851964,328,307
65,Grand Canyon,MATHER CAMPGROUND,2007-03-27,0.850162866449512,2.15178571428571,15.3452380952381,13.5297619047619,763,2.27083333333333,11574,34.4464285714286,328,307
