date,id,Park,Campground,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
2007-03-31,11,Acadia,BLACKWOODS CAMPGROUND,0.711743772241993,3,0,44,7,3.5,0,0,281,281
2007-04-01,11,Acadia,BLACKWOODS CAMPGROUND,0.711743772241993,3,0,44,7,3.5,0,0,281,281
2007-04-02,11,Acadia,BLACKWOODS CAMPGROUND,0.711743772241993,3,0,44,7,3.5,0,0,281,281
2007-04-03,11,Acadia,BLACKWOODS CAMPGROUND,0.711743772241993,3,0,44,7,3.5,0,0,281,281
2007-04-04,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-05,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-06,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-07,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-08,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-09,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-10,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-11,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-12,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-13,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-14,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-15,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-16,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-17,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-18,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-19,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-20,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-21,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-22,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-23,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-24,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-25,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-26,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-27,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-28,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-29,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-04-30,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281
2007-05-01,11,Acadia,BLACKWOODS CAMPGROUND,0.355871886120996,1,20,61,1,1,20,20,281,281
2007-05-02,11,Acadia,BLACKWOODS CAMPGROUND,0.355871886120996,1,20,61,1,1,20,20,281,281
2007-05-03,11,Acadia,BLACKWOODS CAMPGROUND,0.355871886120996,3,20,7,6,3,120,60,281,281
2007-05-04,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,2.66666666666667,13.3333333333333,18.4166666666667,39,3.25,580,48.3333333333333,281,281
2007-05-05,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,2.66666666666667,14.6666666666667,19.8666666666667,56,3.73333333333333,740,49.3333333333333,281,281
2007-05-06,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,2.76470588235294,15.2941176470588,17.8823529411765,59,3.47058823529412,880,51.7647058823529,281,281
2007-05-07,11,Acadia,BLACKWOODS CAMPGROUND,0.711743772241993,3.84615384615385,20,20.1538461538462,44,3.38461538461538,1000,76.9230769230769,281,281
2007-05-08,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,4.38461538461539,19.6153846153846,15.6153846153846,39,3,1100,84.6153846153846,281,281
2007-05-09,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,4.07692307692308,18.8461538461538,18.6153846153846,33,2.53846153846154,990,76.1538461538462,281,281
2007-05-10,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,3.68421052631579,19.2105263157895,20.5789473684211,57,3,1330,70,281,281
2007-05-11,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,2.78947368421053,18.8157894736842,27.6842105263158,161,4.23684210526316,2020,53.1578947368421,281,281
2007-05-12,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,2.64444444444444,18.5555555555556,29.7333333333333,179,3.97777777777778,2190,48.6666666666667,281,281
2007-05-13,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,2.84615384615385,18.5897435897436,33.974358974359,150,3.84615384615385,2070,53.0769230769231,281,281
2007-05-14,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,4.35294117647059,17.3529411764706,30.3529411764706,40,2.35294117647059,1350,79.4117647058824,281,281
2007-05-15,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,3.59090909090909,15.6818181818182,20.6818181818182,50,2.27272727272727,1350,61.3636363636364,281,281
2007-05-16,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,3.625,15.2083333333333,21.375,56,2.33333333333333,1500,62.5,281,281
2007-05-17,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,3.36363636363636,14.2424242424242,26.5757575757576,91,2.75757575757576,1880,56.969696969697,281,281
2007-05-18,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,2.79032258064516,13.8709677419355,35.4354838709677,248,4,3020,48.7096774193548,281,281
2007-05-19,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,2.70886075949367,14.6835443037975,34.8607594936709,324,4.10126582278481,3800,48.1012658227848,281,281
2007-05-20,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,2.64556962025316,14.6835443037975,33.2658227848101,315,3.9873417721519,3700,46.8354430379747,281,281
2007-05-21,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,3.22727272727273,17.7272727272727,29.8181818181818,141,3.20454545454545,2680,60.9090909090909,281,281
2007-05-22,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,3.75675675675676,18.7387387387387,27.2432432432432,108,2.91891891891892,2700,72.972972972973,281,281
2007-05-23,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,4.02564102564103,18.5470085470086,38.7948717948718,111,2.84615384615385,2960,75.8974358974359,281,281
2007-05-24,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,4.36507936507936,18.2275132275132,45.6825396825397,200,3.17460317460317,5070,80.4761904761905,281,281
2007-05-25,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,3.50649350649351,17.9112554112554,47.4545454545455,531,3.44805194805195,9860,64.025974025974,281,281
2007-05-26,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,3.34673366834171,17.9949748743719,44.8190954773869,693,3.48241206030151,12100,60.8040201005025,281,281
2007-05-27,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,3.32984293193717,17.9109947643979,45.1832460732984,665,3.48167539267016,11500,60.2094240837696,281,281
2007-05-28,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,3.48538011695906,17.9122807017544,45.9473684210526,603,3.52631578947368,10780,63.0409356725146,281,281
2007-05-29,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,5.21739130434783,17.3478260869565,50.5217391304348,148,3.21739130434783,4200,91.304347826087,281,281
2007-05-30,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,5.47368421052632,17.0526315789474,54.7631578947368,131,3.44736842105263,3600,94.7368421052632,281,281
2007-05-31,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,5.66666666666667,16.8888888888889,53.1666666666667,122,3.38888888888889,3580,99.4444444444444,281,281
2007-06-01,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,5.18181818181818,16.8636363636364,53.1363636363636,152,3.45454545454545,4080,92.7272727272727,281,281
2007-06-02,11,Acadia,BLACKWOODS CAMPGROUND,1.06761565836299,5.5,16.9785714285714,50.6,143,3.575,4010,100.25,281,281
2007-06-03,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,5.6,16.3945578231293,55.5428571428572,110,3.14285714285714,3450,98.5714285714286,281,281
2007-06-04,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,5.41025641025641,14.969474969475,58.8974358974359,118,3.02564102564103,3450,88.4615384615385,281,281
2007-06-05,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,5.68571428571429,14.9659863945578,59.0571428571429,100,2.85714285714286,3240,92.5714285714286,281,281
2007-06-06,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,5.54285714285714,14.9659863945578,60.1714285714286,99,2.82857142857143,3140,89.7142857142857,281,281
2007-06-07,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,4.3125,15.5357142857143,65.34375,79,2.46875,2090,65.3125,281,281
2007-06-08,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,4.11111111111111,15.1984126984127,65.8055555555556,85,2.36111111111111,2150,59.7222222222222,281,281
2007-06-09,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,4.16216216216216,16.4092664092664,57.4864864864865,92,2.48648648648649,2450,66.2162162162162,281,281
2007-06-10,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,4.80487804878049,15.2787456445993,65.390243902439,111,2.70731707317073,2990,72.9268292682927,281,281
2007-06-11,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,4.95454545454545,16.3582251082251,65.3636363636364,129,2.93181818181818,3410,77.5,281,281
2007-06-12,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,5.02439024390244,16.335656213705,64.9268292682927,118,2.87804878048781,3240,79.0243902439025,281,281
2007-06-13,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,4.70833333333333,16.3700396825397,68.7291666666667,139,2.89583333333333,3570,74.375,281,281
2007-06-14,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,4.7719298245614,16.2414369256475,70.8771929824561,172,3.01754385964912,4240,74.3859649122807,281,281
2007-06-15,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,4.40579710144928,16.536231884058,70.1594202898551,216,3.1304347826087,4880,70.7246376811594,281,281
2007-06-16,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,4.27777777777778,16.5416666666667,71.7916666666667,222,3.08333333333333,4910,68.1944444444445,281,281
2007-06-17,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,4,16.0142857142857,73.5857142857143,220,3.14285714285714,4410,63,281,281
2007-06-18,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,4.62295081967213,16.3825136612022,73.016393442623,195,3.19672131147541,4630,75.9016393442623,281,281
2007-06-19,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,5.17307692307692,16.4102564102564,75.7115384615385,184,3.53846153846154,4530,87.1153846153846,281,281
2007-06-20,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,5.18,16.8666666666667,76.8,170,3.4,4380,87.6,281,281
2007-06-21,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,4.93055555555556,16.8518518518519,78.8611111111111,245,3.40277777777778,5930,82.3611111111111,281,281
2007-06-22,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,4.8421052631579,16.7719298245614,78.3263157894737,361,3.8,7760,81.6842105263158,281,281
2007-06-23,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,5.01626016260163,17.1205962059621,79.0975609756098,451,3.66666666666667,10640,86.5040650406504,281,281
2007-06-24,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,5.10687022900763,16.9062765055132,77.969465648855,491,3.74809160305344,11240,85.8015267175573,281,281
2007-06-25,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,5.484375,16.6272941468254,80.75,472,3.6875,11730,91.640625,281,281
2007-06-26,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.67716535433071,15.9708161479815,81.4566929133858,461,3.62992125984252,11850,93.3070866141732,281,281
2007-06-27,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.70769230769231,16.0528083028083,79.8538461538462,460,3.53846153846154,12360,95.0769230769231,281,281
2007-06-28,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.73758865248227,16.1952606101542,82.3687943262411,508,3.60283687943262,13310,94.3971631205674,281,281
2007-06-29,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.47126436781609,16.3565042875388,87.6149425287356,624,3.58620689655172,15460,88.8505747126437,281,281
2007-06-30,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,5.5726872246696,16.9135025522691,94.0925110132159,823,3.62555066079295,20970,92.3788546255507,281,281
2007-07-01,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,5.36329588014981,16.4261934486654,98.1985018726592,995,3.72659176029963,23360,87.4906367041199,281,281
2007-07-02,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,5.48473282442748,16.0939961226221,100.240458015267,959,3.66030534351145,22970,87.6717557251909,281,281
2007-07-03,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,5.45864661654135,15.8519811433345,99.9097744360902,971,3.65037593984962,22940,86.2406015037594,281,281
2007-07-04,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,5.516,15.5509523809524,100.724,919,3.676,21560,86.24,281,281
2007-07-05,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,5.55060728744939,15.7070561017929,100.894736842105,903,3.65587044534413,21390,86.5991902834008,281,281
2007-07-06,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,5.51652892561984,15.9076151121606,99.5578512396694,879,3.63223140495868,20790,85.9090909090909,281,281
2007-07-07,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,5.73542600896861,16.5305359812086,101.053811659193,808,3.62331838565022,20890,93.6771300448431,281,281
2007-07-08,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,5.59677419354839,16.6961085509473,101.182795698925,677,3.63978494623656,16950,91.1290322580645,281,281
2007-07-09,11,Acadia,BLACKWOODS CAMPGROUND,2.49110320284698,5.11961722488038,16.9799498746867,75.2105263157895,738,3.5311004784689,18030,86.2679425837321,281,281
2007-07-10,11,Acadia,BLACKWOODS CAMPGROUND,2.49110320284698,4.92417061611374,16.8663958474385,66.7582938388626,733,3.4739336492891,17420,82.5592417061611,281,281
2007-07-11,11,Acadia,BLACKWOODS CAMPGROUND,2.49110320284698,4.96875,16.6464710884354,62.5892857142857,761,3.39732142857143,18520,82.6785714285714,281,281
2007-07-12,11,Acadia,BLACKWOODS CAMPGROUND,2.49110320284698,5.13793103448276,16.5199096880131,60.9568965517241,772,3.32758620689655,19650,84.698275862069,281,281
2007-07-13,11,Acadia,BLACKWOODS CAMPGROUND,2.49110320284698,4.84251968503937,17.0772403449569,60.4173228346457,854,3.36220472440945,20670,81.3779527559055,281,281
2007-07-14,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,4.6304347826087,17.2256728778468,60.731884057971,953,3.45289855072464,21490,77.8623188405797,281,281
2007-07-15,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,4.47435897435897,17.2138278388278,61.6089743589744,1081,3.46474358974359,23540,75.448717948718,281,281
2007-07-16,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,4.76842105263158,17.6048454469507,65.880701754386,998,3.50175438596491,23150,81.2280701754386,281,281
2007-07-17,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,4.74087591240876,17.28971150504,65.1934306569343,969,3.53649635036496,21850,79.7445255474453,281,281
2007-07-18,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,4.66211604095563,17.3516983585243,59.8122866894198,1041,3.55290102389079,23280,79.4539249146758,281,281
2007-07-19,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,4.76094276094276,17.286355619689,62.3973063973064,1058,3.56228956228956,24070,81.0437710437711,281,281
2007-07-20,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,4.63106796116505,17.4264139312683,61.747572815534,1113,3.60194174757282,24530,79.3851132686084,281,281
2007-07-21,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,4.54970760233918,17.1152882205514,67.9356725146199,1232,3.60233918128655,25910,75.7602339181287,281,281
2007-07-22,11,Acadia,BLACKWOODS CAMPGROUND,2.84697508896797,4.53125,17.1404220779221,69.7698863636364,1265,3.59375,26620,75.625,281,281
2007-07-23,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.80466472303207,16.8113286130779,70.7405247813411,1187,3.46064139941691,27270,79.5043731778426,281,281
2007-07-24,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.77409638554217,16.7960413080895,72.6234939759036,1174,3.53614457831325,26370,79.4277108433735,281,281
2007-07-25,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.74923547400612,17.0936362312509,71.605504587156,1156,3.53516819571865,26280,80.3669724770642,281,281
2007-07-26,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.79651162790698,16.8448228128461,71.1308139534884,1229,3.57267441860465,27770,80.7267441860465,281,281
2007-07-27,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.64550264550265,16.9998740236835,68.5714285714286,1325,3.50529100529101,29800,78.8359788359788,281,281
2007-07-28,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.91891891891892,16.8450918450918,70.8255528255528,1442,3.54299754299754,33750,82.9238329238329,281,281
2007-07-29,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.98798076923077,17.0255265567766,69.1081730769231,1474,3.54326923076923,35430,85.1682692307692,281,281
2007-07-30,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.09113924050633,17.3230861965039,73.8911392405063,1434,3.63037974683544,34500,87.3417721518987,281,281
2007-07-31,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.97964376590331,17.735368956743,74.3206106870229,1433,3.64631043256997,34430,87.6081424936387,281,281
2007-08-01,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.1005291005291,17.2486772486773,76.6878306878307,1355,3.58465608465608,33380,88.3068783068783,281,281
2007-08-02,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.0250626566416,17.34335839599,79.5814536340852,1479,3.70676691729323,34630,86.7919799498747,281,281
2007-08-03,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.87764705882353,16.8705882352941,82.7082352941176,1603,3.77176470588235,35480,83.4823529411765,281,281
2007-08-04,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.14155251141553,16.5753424657534,91.8127853881279,1682,3.84018264840183,38450,87.7853881278539,281,281
2007-08-05,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.05841121495327,16.4252336448598,92.0560747663551,1617,3.77803738317757,36320,84.8598130841122,281,281
2007-08-06,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.2328431372549,16.593137254902,96.1200980392157,1492,3.65686274509804,36050,88.3578431372549,281,281
2007-08-07,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.36132315521629,16.4631043256997,97.8396946564886,1471,3.74300254452926,35300,89.821882951654,281,281
2007-08-08,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.28813559322034,16.6101694915254,91.5375302663438,1512,3.66101694915254,36520,88.4261501210654,281,281
2007-08-09,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.29528535980149,16.4267990074442,88.6129032258065,1464,3.63275434243176,35410,87.8660049627792,281,281
2007-08-10,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.07390300230947,16.0277136258661,85.459584295612,1583,3.65588914549654,35960,83.0484988452656,281,281
2007-08-11,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.07594936708861,15.9493670886076,84.3037974683544,1739,3.66877637130802,39230,82.7637130801688,281,281
2007-08-12,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.96909492273731,15.8278145695364,77.7328918322296,1643,3.62693156732892,36100,79.6909492273731,281,281
2007-08-13,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.13365155131265,16.2973065121037,80.7255369928401,1505,3.59188544152745,35170,83.9379474940334,281,281
2007-08-14,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.30102040816327,16.3228862973761,82.6045918367347,1390,3.54591836734694,33960,86.6326530612245,281,281
2007-08-15,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.21836228287841,16.6572137539879,79.9106699751861,1417,3.51612903225806,34560,85.75682382134,281,281
2007-08-16,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.22250639386189,17.1172816952868,82.2915601023018,1386,3.54475703324808,34170,87.3913043478261,281,281
2007-08-17,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.12068965517241,17.3825162248808,75.8054187192118,1436,3.53694581280788,35030,86.2807881773399,281,281
2007-08-18,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.15972222222222,17.4907223691946,75.4976851851852,1518,3.51388888888889,37490,86.7824074074074,281,281
2007-08-19,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.80676328502416,17.7059849704777,71.3526570048309,1440,3.47826086956522,33530,80.9903381642512,281,281
2007-08-20,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.75189873417722,17.1842475386779,68.8227848101266,1383,3.50126582278481,30930,78.3037974683544,281,281
2007-08-21,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.7962962962963,16.7427983539095,64.6322751322751,1287,3.4047619047619,29370,77.6984126984127,281,281
2007-08-22,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.81216931216931,16.7256025867137,65.3148148148148,1319,3.48941798941799,29410,77.8042328042328,281,281
2007-08-23,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.755,16.7849801587302,66.4725,1410,3.525,31170,77.925,281,281
2007-08-24,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.56281407035176,16.4003150674005,63.2211055276382,1417,3.56030150753769,29210,73.391959798995,281,281
2007-08-25,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.45,16.1699357520786,55.4642857142857,1449,3.45,29770,70.8809523809524,281,281
2007-08-26,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.27611940298507,16.2674524204375,48.0522388059702,1348,3.35323383084577,27660,68.8059701492537,281,281
2007-08-27,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.28448275862069,16.2307060755337,45.4568965517241,1119,3.21551724137931,24280,69.7701149425287,281,281
2007-08-28,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.44781144781145,16.7128427128427,47.4410774410774,943,3.17508417508418,21820,73.4680134680135,281,281
2007-08-29,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.52346570397112,17.1487880350696,42.7942238267148,848,3.06137184115523,21120,76.245487364621,281,281
2007-08-30,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.47142857142857,17.0900510204082,41.5214285714286,841,3.00357142857143,21230,75.8214285714286,281,281
2007-08-31,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,3.93261455525606,16.5437042741625,40.3719676549865,1149,3.09703504043127,24490,66.010781671159,281,281
2007-09-01,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,3.55717761557178,16.9688912061175,38.5839416058394,1273,3.09732360097324,25070,60.9975669099757,281,281
2007-09-02,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,3.49731182795699,17.2513440860215,42.7661290322581,1154,3.10215053763441,22530,60.5645161290323,281,281
2007-09-03,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,3.32857142857143,17.2132653061225,43.2942857142857,1054,3.01142857142857,20200,57.7142857142857,281,281
2007-09-04,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.2280701754386,16.109022556391,47.2690058479532,441,2.57894736842105,11690,68.3625730994152,281,281
2007-09-05,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.89312977099237,15.2262813522356,55.0152671755725,334,2.54961832061069,10000,76.3358778625954,281,281
2007-09-06,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.936,16.0571428571429,54.648,312,2.496,9850,78.8,281,281
2007-09-07,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.95588235294118,16.2289915966387,56.0588235294118,367,2.69852941176471,10600,77.9411764705882,281,281
2007-09-08,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.73648648648649,16.0617760617761,47.6486486486486,391,2.64189189189189,10940,73.9189189189189,281,281
2007-09-09,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.68115942028986,16.1387163561077,43.0652173913044,355,2.57246376811594,9930,71.9565217391304,281,281
2007-09-10,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.39090909090909,15.4285714285714,47.0727272727273,255,2.31818181818182,8810,80.0909090909091,281,281
2007-09-11,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.8125,15.3125,45.0416666666667,227,2.36458333333333,8220,85.625,281,281
2007-09-12,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.73,14.7,43.6,241,2.41,8260,82.6,281,281
2007-09-13,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.2962962962963,14.2283950617284,44.1759259259259,264,2.44444444444444,8100,75,281,281
2007-09-14,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.7578125,14.8567708333333,41.625,350,2.734375,8920,69.6875,281,281
2007-09-15,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.608,15.3733333333333,40.368,335,2.68,8800,70.4,281,281
2007-09-16,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,4.59166666666667,15.4305555555556,38.9083333333333,316,2.63333333333333,8370,69.75,281,281
2007-09-17,11,Acadia,BLACKWOODS CAMPGROUND,1.42348754448399,5.375,15.0208333333333,33.9875,183,2.2875,6410,80.125,281,281
2007-09-18,11,Acadia,BLACKWOODS CAMPGROUND,1.77935943060498,5.56338028169014,15.3755868544601,30.7746478873239,154,2.16901408450704,5900,83.0985915492958,281,281
2007-09-19,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.4,16.3809523809524,38.1428571428572,178,2.54285714285714,5710,81.5714285714286,281,281
2007-09-20,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,5.15492957746479,16.1032863849765,42.830985915493,183,2.57746478873239,5500,77.4647887323944,281,281
2007-09-21,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.36559139784946,16.236559139785,36.8064516129032,236,2.53763440860215,6210,66.7741935483871,281,281
