date,id,Park,Campground,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites,month
2017-01-01,67,Rocky Mountain,MORAINE PARK CAMPGROUND,0,0,0,0,0,0,0,0,247,236,2017-01-01
2017-02-01,67,Rocky Mountain,MORAINE PARK CAMPGROUND,0,0,0,0,0,0,0,0,247,236,2017-02-01
2017-03-01,67,Rocky Mountain,MORAINE PARK CAMPGROUND,0,0,0,0,0,0,0,0,247,236,2017-03-01
2017-04-01,67,Rocky Mountain,MORAINE PARK CAMPGROUND,0,0,0,0,0,0,0,0,247,236,2017-04-01
2017-05-01,67,Rocky Mountain,MORAINE PARK CAMPGROUND,20.393657736468,0.563358895076699,3.33632169486833,16.4456791482214,7554,0.677285229341029,0,288.52341504262,247,236,2017-05-01
2017-06-01,67,Rocky Mountain,MORAINE PARK CAMPGROUND,101.228813559322,2.7439552098416,19.2935431776864,96.6835749829487,39965,3.27982087842077,17152,1621.56359105737,247,236,2017-06-01
2017-07-01,67,Rocky Mountain,MORAINE PARK CAMPGROUND,100.943138326955,2.91763302138051,19.104442659657,116.903556006478,46031,3.62024304603649,24667,1777.91792603145,247,236,2017-07-01
2017-08-01,67,Rocky Mountain,MORAINE PARK CAMPGROUND,101.025150355385,2.75019766141662,18.1767334570936,92.3524270301596,41156,3.12256297218256,24455,1594.79563851188,247,236,2017-08-01
2017-09-01,67,Rocky Mountain,MORAINE PARK CAMPGROUND,100.607344632768,2.70951114187815,17.0785948881828,84.4151057789215,34466,2.73347939218645,22897,1420.57658727106,247,236,2017-09-01
2017-10-01,67,Rocky Mountain,MORAINE PARK CAMPGROUND,72.3728813559323,2.5386044513062,13.3004891995887,74.9686702009197,6752,2.82090087627439,15849,414.472377950921,247,236,2017-10-01
