date,id,Park,Campground,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
2007-03-09,45,Everglades,FLAMINGO,17.0940170940171,3.85106382978723,13.063829787234,32.063829787234,130,2.76595744680851,2144,45.6170212765958,234,234
2007-03-10,45,Everglades,FLAMINGO,20.0854700854701,3.33962264150943,14.377358490566,23.6603773584906,206,3.88679245283019,2166,40.8679245283019,234,234
2007-03-11,45,Everglades,FLAMINGO,20.5128205128205,3.28333333333333,14.2666666666667,23.3,239,3.98333333333333,2568,42.8,234,234
2007-03-12,45,Everglades,FLAMINGO,15.3846153846154,3.34146341463415,13.1707317073171,18.7560975609756,137,3.34146341463415,1812,44.1951219512195,234,234
2007-03-13,45,Everglades,FLAMINGO,11.1111111111111,3.44827586206897,13.1034482758621,22.8620689655172,95,3.27586206896552,1446,49.8620689655173,234,234
2007-03-14,45,Everglades,FLAMINGO,9.82905982905983,3.6,14.64,29.2,86,3.44,1368,54.72,234,234
2007-03-15,45,Everglades,FLAMINGO,11.965811965812,3,13.9375,27.53125,97,3.03125,1408,44,234,234
2007-03-16,45,Everglades,FLAMINGO,15.8119658119658,3.0952380952381,14.1904761904762,26.7380952380952,146,3.47619047619048,1904,45.3333333333333,234,234
2007-03-17,45,Everglades,FLAMINGO,17.5213675213675,2.89795918367347,14.8979591836735,24.469387755102,174,3.55102040816327,2008,40.9795918367347,234,234
2007-03-18,45,Everglades,FLAMINGO,16.6666666666667,3.13953488372093,14.7441860465116,27.2558139534884,166,3.86046511627907,2028,47.1627906976744,234,234
2007-03-19,45,Everglades,FLAMINGO,14.957264957265,3.40540540540541,13.7837837837838,28.1081081081081,122,3.2972972972973,1822,49.2432432432432,234,234
2007-03-20,45,Everglades,FLAMINGO,14.1025641025641,3.65714285714286,13.4285714285714,33.4,113,3.22857142857143,1732,49.4857142857143,234,234
2007-03-21,45,Everglades,FLAMINGO,11.5384615384615,4.10714285714286,13.3571428571429,34.75,88,3.14285714285714,1452,51.8571428571429,234,234
2007-03-22,45,Everglades,FLAMINGO,11.1111111111111,3.72413793103448,13.6551724137931,33.3793103448276,95,3.27586206896552,1400,48.2758620689655,234,234
2007-03-23,45,Everglades,FLAMINGO,14.957264957265,2.91891891891892,13.2432432432432,24.9189189189189,172,4.64864864864865,1298,35.0810810810811,234,234
2007-03-24,45,Everglades,FLAMINGO,17.948717948718,2.59183673469388,13.4285714285714,22.9183673469388,225,4.59183673469388,1566,31.9591836734694,234,234
2007-03-25,45,Everglades,FLAMINGO,13.6752136752137,2.64285714285714,13.7619047619048,24.3809523809524,192,4.57142857142857,1450,34.5238095238095,234,234
2007-03-26,45,Everglades,FLAMINGO,9.82905982905983,2.95833333333333,13,29.25,66,2.75,814,33.9166666666667,234,234
2007-03-27,45,Everglades,FLAMINGO,6.83760683760684,3.15789473684211,13.0526315789474,34.9473684210526,43,2.26315789473684,710,37.3684210526316,234,234
2007-03-28,45,Everglades,FLAMINGO,7.26495726495727,2.85,14,31.75,53,2.65,764,38.2,234,234
2007-03-29,45,Everglades,FLAMINGO,7.26495726495727,2.66666666666667,14.8888888888889,30.3888888888889,69,3.83333333333333,736,40.8888888888889,234,234
2007-03-30,45,Everglades,FLAMINGO,8.97435897435897,2.70833333333333,14.1666666666667,13.125,96,4,942,39.25,234,234
2007-03-31,45,Everglades,FLAMINGO,12.3931623931624,2.56666666666667,15.0666666666667,12.9666666666667,117,3.9,1166,38.8666666666667,234,234
2007-04-01,45,Everglades,FLAMINGO,12.3931623931624,2.72727272727273,14.9090909090909,16.4242424242424,131,3.96969696969697,1334,40.4242424242424,234,234
2007-04-02,45,Everglades,FLAMINGO,11.5384615384615,2.75862068965517,14.3448275862069,16.2413793103448,103,3.55172413793103,1146,39.5172413793103,234,234
2007-04-03,45,Everglades,FLAMINGO,11.1111111111111,2.92857142857143,14,17.3571428571429,101,3.60714285714286,1154,41.2142857142857,234,234
2007-04-04,45,Everglades,FLAMINGO,10.6837606837607,3.07692307692308,14.1538461538462,20,91,3.5,1120,43.0769230769231,234,234
2007-04-05,45,Everglades,FLAMINGO,9.4017094017094,3,15.3846153846154,19.6538461538462,91,3.5,1176,45.2307692307692,234,234
2007-04-06,45,Everglades,FLAMINGO,11.5384615384615,2.66666666666667,15.6666666666667,19.9333333333333,104,3.46666666666667,1258,41.9333333333333,234,234
2007-04-07,45,Everglades,FLAMINGO,11.1111111111111,2.62068965517241,15.3793103448276,22.5172413793103,93,3.20689655172414,1190,41.0344827586207,234,234
2007-04-08,45,Everglades,FLAMINGO,10.6837606837607,2.77777777777778,15.3333333333333,20.4444444444444,73,2.7037037037037,1174,43.4814814814815,234,234
2007-04-09,45,Everglades,FLAMINGO,6.83760683760684,3.16666666666667,16.2222222222222,26,45,2.5,944,52.4444444444444,234,234
2007-04-10,45,Everglades,FLAMINGO,6.41025641025641,3.3125,15.375,23.75,44,2.75,830,51.875,234,234
2007-04-11,45,Everglades,FLAMINGO,5.12820512820513,4,15.1666666666667,27.5833333333333,36,3,730,60.8333333333333,234,234
2007-04-12,45,Everglades,FLAMINGO,5.98290598290598,3.3125,15.375,24.5625,43,2.6875,810,50.625,234,234
2007-04-13,45,Everglades,FLAMINGO,6.41025641025641,3.17647058823529,13.6470588235294,30.3529411764706,52,3.05882352941176,794,46.7058823529412,234,234
2007-04-14,45,Everglades,FLAMINGO,5.55555555555556,3.61538461538462,12.9230769230769,32.7692307692308,42,3.23076923076923,682,52.4615384615385,234,234
2007-04-15,45,Everglades,FLAMINGO,2.99145299145299,4.28571428571429,16,47.2857142857143,20,2.85714285714286,480,68.5714285714286,234,234
2007-04-16,45,Everglades,FLAMINGO,1.28205128205128,6.66666666666667,16,50.3333333333333,9,3,320,106.666666666667,234,234
2007-04-17,45,Everglades,FLAMINGO,1.28205128205128,6,16,53.6666666666667,15,5,288,96,234,234
2007-04-18,45,Everglades,FLAMINGO,1.28205128205128,6,16,53.6666666666667,15,5,288,96,234,234
2007-04-19,45,Everglades,FLAMINGO,1.28205128205128,6,16,53.6666666666667,15,5,288,96,234,234
2007-04-20,45,Everglades,FLAMINGO,0.427350427350427,14,16,61,1,1,224,224,234,234
2007-04-21,45,Everglades,FLAMINGO,1.70940170940171,5.25,12,64,9,2.25,298,74.5,234,234
2007-04-22,45,Everglades,FLAMINGO,2.13675213675214,5.6,11.2,60.6,11,2.2,354,70.8,234,234
2007-04-23,45,Everglades,FLAMINGO,1.70940170940171,3.5,10,55.75,10,2.5,130,32.5,234,234
2007-04-24,45,Everglades,FLAMINGO,1.70940170940171,4,9.6,54.2,12,2.4,178,35.6,234,234
2007-04-25,45,Everglades,FLAMINGO,1.28205128205128,5,10.6666666666667,57.3333333333333,6,2,136,45.3333333333333,234,234
2007-04-26,45,Everglades,FLAMINGO,1.28205128205128,5,10.6666666666667,57.3333333333333,6,2,136,45.3333333333333,234,234
2007-04-27,45,Everglades,FLAMINGO,1.28205128205128,5,10.6666666666667,57.3333333333333,6,2,136,45.3333333333333,234,234
2007-04-28,45,Everglades,FLAMINGO,0.854700854700855,6.5,8,47.5,4,2,104,52,234,234
2007-04-29,45,Everglades,FLAMINGO,0.854700854700855,6.5,8,47.5,4,2,104,52,234,234
2007-04-30,45,Everglades,FLAMINGO,1.28205128205128,3,13.3333333333333,58,7,2.33333333333333,96,32,234,234
2007-05-01,45,Everglades,FLAMINGO,0.854700854700855,1.5,16,63,5,2.5,48,24,234,234
2007-05-02,45,Everglades,FLAMINGO,0.427350427350427,2,16,71,3,3,32,32,234,234
2007-05-03,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-04,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-05,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-06,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-07,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-08,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-09,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-10,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-11,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-12,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-13,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-14,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-15,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-16,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-17,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-18,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-19,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-20,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-21,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-22,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-23,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-24,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-25,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-26,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-27,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-28,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-29,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-30,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-05-31,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-02,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-03,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-04,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-05,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-06,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-07,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-08,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-09,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-10,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-11,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-12,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-13,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-14,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-15,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-16,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-17,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-18,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-19,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-20,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-21,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-22,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-23,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-24,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-25,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-26,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-27,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-28,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-29,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-06-30,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-02,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-03,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-04,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-05,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-06,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-07,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-08,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-09,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-10,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-11,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-12,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-13,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-14,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-15,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-16,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-17,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-18,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-19,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-20,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-21,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-22,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-23,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-24,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-25,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-26,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-27,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-28,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-29,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-30,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-07-31,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-02,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-03,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-04,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-05,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-06,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-07,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-08,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-09,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-10,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-11,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-12,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-13,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-14,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-15,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-16,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-17,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-18,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-19,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-20,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-21,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-22,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-23,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-24,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-25,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-26,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-27,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-28,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-29,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-30,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-08-31,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-02,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-03,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-04,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-05,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-06,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-07,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-08,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-09,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-10,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-11,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-12,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-13,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-14,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-15,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-16,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
2007-09-17,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234
