id,Park,Campground,date,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
106,Yosemite,UPPER PINES,2007-04-08,0.991489361702128,3.22715404699739,15.9847693646649,73.0574412532637,1457,3.80417754569191,20050,52.3498694516971,238,235
106,Yosemite,UPPER PINES,2007-04-09,0.995744680851064,3.45355191256831,16.0168488160291,79.431693989071,1401,3.82786885245902,20660,56.448087431694,238,235
106,Yosemite,UPPER PINES,2007-04-10,0.995744680851064,3.53409090909091,16.6822916666667,82.6107954545455,1368,3.88636363636364,20920,59.4318181818182,238,235
106,Yosemite,UPPER PINES,2007-04-11,0.991489361702128,3.56346749226006,16.3405572755418,83.061919504644,1278,3.95665634674923,19060,59.0092879256966,238,235
106,Yosemite,UPPER PINES,2007-04-12,0.995744680851064,3.52537313432836,16.5313432835821,84.1522388059702,1375,4.1044776119403,19800,59.1044776119403,238,235
106,Yosemite,UPPER PINES,2007-04-13,0.991489361702128,3.18351063829787,16.4042553191489,79.0159574468085,1490,3.96276595744681,20180,53.6702127659575,238,235
106,Yosemite,UPPER PINES,2007-03-31,0.940425531914894,3.04747774480712,16.379821958457,49.3175074183976,1294,3.83976261127596,16570,49.1691394658754,238,235
106,Yosemite,UPPER PINES,2007-04-01,0.970212765957447,3.19633507853403,15.8638743455497,57.9712041884817,1515,3.96596858638744,19540,51.151832460733,238,235
106,Yosemite,UPPER PINES,2007-04-02,0.970212765957447,3.35734072022161,15.8282548476454,61.5789473684211,1480,4.09972299168975,19660,54.4598337950139,238,235
106,Yosemite,UPPER PINES,2007-04-03,0.982978723404255,3.31988472622478,15.852065321806,57.8386167146974,1357,3.91066282420749,18620,53.6599423631124,238,235
106,Yosemite,UPPER PINES,2007-04-04,0.978723404255319,3.26519337016575,15.8950276243094,57.6878453038674,1367,3.77624309392265,19210,53.0662983425414,238,235
106,Yosemite,UPPER PINES,2007-04-05,1,3.30362116991643,16.08356545961,60.3816155988858,1337,3.72423398328691,19470,54.2339832869081,238,235
