date,id,Park,Campground,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites,month
2010-10-01,11,Acadia,BLACKWOODS CAMPGROUND,1.64160257146137,3.55417976645038,15.1643519344339,32.4589094591471,7590,2.40958628216638,7680,1702.08246583899,281,281,2010-10-01
2010-11-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2010-11-01
2010-12-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2010-12-01
2011-01-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2011-01-01
2011-02-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2011-02-01
2011-03-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2011-03-01
2011-04-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2011-04-01
2011-05-01,11,Acadia,BLACKWOODS CAMPGROUND,1.26277120881644,2.97321105367013,17.036915120648,24.5485892969943,7855,2.40461205823428,180,1610.07822377897,281,281,2011-05-01
2011-06-01,11,Acadia,BLACKWOODS CAMPGROUND,1.88612099644128,3.77941139489373,16.7682024177686,36.3203727308745,18628,2.3635519675849,7060,1896.73711946609,281,281,2011-06-01
2011-07-01,11,Acadia,BLACKWOODS CAMPGROUND,2.23854896108369,4.70789775474833,16.809373235482,83.7652878834133,41436,3.37857635064553,30050,2428.88038536909,281,281,2011-07-01
2011-08-01,11,Acadia,BLACKWOODS CAMPGROUND,2.15819079324992,4.78366111174946,14.9058009803937,86.3761807813832,40483,3.3078882821744,34160,2266.87704407405,281,281,2011-08-01
2011-09-01,11,Acadia,BLACKWOODS CAMPGROUND,1.96915776986951,4.04809201506679,15.7663170014887,28.5226644482986,16552,1.92581805436718,18100,1869.59696841544,281,281,2011-09-01
2011-10-01,11,Acadia,BLACKWOODS CAMPGROUND,1.61864309493744,3.28129400975004,16.2879930679678,17.7737902761174,8915,1.96602485149936,10840,1649.64182933823,281,281,2011-10-01
2011-11-01,11,Acadia,BLACKWOODS CAMPGROUND,0.0237247924080664,0.0433333333333333,0.633333333333333,0.0833333333333333,11,0.0366666666666667,220,22,281,281,2011-11-01
2011-12-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2011-12-01
2012-01-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2012-01-01
2012-02-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2012-02-01
2012-03-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2012-03-01
2012-04-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2012-04-01
2012-05-01,11,Acadia,BLACKWOODS CAMPGROUND,1.83675812191482,3.05142045538857,17.3007492974058,21.0436818407308,9251,2.22008936163746,470,1690.72978293125,281,281,2012-05-01
2012-06-01,11,Acadia,BLACKWOODS CAMPGROUND,2.24199288256228,3.94546021771224,16.3818730028383,38.8407031648295,19347,2.4292706110473,7150,1936.28415207529,281,281,2012-06-01
2012-07-01,11,Acadia,BLACKWOODS CAMPGROUND,2.27298817586959,4.78521685917329,16.4370422481764,85.5175267727145,40849,3.30802912573026,31080,2439.61094971968,281,281,2012-07-01
2012-08-01,11,Acadia,BLACKWOODS CAMPGROUND,2.23854896108369,5.05260607932934,16.342233795193,97.6180788360537,41215,3.38250263005666,31640,2581.21464848728,281,281,2012-08-01
2012-09-01,11,Acadia,BLACKWOODS CAMPGROUND,2.33689205219454,3.96018887761314,16.0347562659536,28.1310240034322,16435,1.8933196135005,27650,1868.98275579571,281,281,2012-09-01
2012-10-01,11,Acadia,BLACKWOODS CAMPGROUND,1.51532545057973,3.23031431132328,15.2393745908106,26.8537401267001,9239,1.97429216287422,10320,1603.26620106718,281,281,2012-10-01
2012-11-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2012-11-01
2012-12-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2012-12-01
2013-01-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2013-01-01
2013-02-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2013-02-01
2013-03-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2013-03-01
2013-04-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2013-04-01
2013-05-01,11,Acadia,BLACKWOODS CAMPGROUND,1.83675812191482,2.99312345325334,16.6730433075488,20.2533936143288,8890,2.32059023879381,820,1626.65721672874,281,281,2013-05-01
2013-06-01,11,Acadia,BLACKWOODS CAMPGROUND,2.31316725978648,3.92118994400266,16.5603254120667,35.3778448413399,20274,2.51236102996307,9330,1957.44692302141,281,281,2013-06-01
2013-07-01,11,Acadia,BLACKWOODS CAMPGROUND,2.39926529675124,4.62206248032681,16.3878002346342,82.8805851128982,40738,3.29766517420903,28150,2342.21627525299,281,281,2013-07-01
2013-08-01,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.81886938136273,16.2399972897425,91.9394114499303,42765,3.40750610548172,31450,2446.38801748364,281,281,2013-08-01
2013-09-01,11,Acadia,BLACKWOODS CAMPGROUND,2.50296559905101,3.98008730642156,16.1347521123124,30.1405492293804,16569,1.94932774455532,23560,1864.3644887037,281,281,2013-09-01
2013-10-01,11,Acadia,BLACKWOODS CAMPGROUND,1.84823786017679,3.81236339867223,9.27497127686817,30.3567614605592,6558,2.1308228684063,5839.98,961.3515856394,281,281,2013-10-01
2013-11-01,11,Acadia,BLACKWOODS CAMPGROUND,0.0118623962040332,0.141666666666667,0.583333333333333,0.158333333333333,9,0.075,320,80,281,281,2013-11-01
2013-12-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2013-12-01
2014-01-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2014-01-01
2014-02-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2014-02-01
2014-03-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2014-03-01
2014-04-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2014-04-01
2014-05-01,11,Acadia,BLACKWOODS CAMPGROUND,1.83675812191482,3.02989694547171,17.2825745704404,22.4807158494496,10137,2.30202784430412,300,1570.5594752202,281,281,2014-05-01
2014-06-01,11,Acadia,BLACKWOODS CAMPGROUND,2.19454329774615,3.77619148442172,16.8373398950139,38.0022318030869,21292,2.48466385503742,9000,1875.15991520915,281,281,2014-06-01
2014-07-01,11,Acadia,BLACKWOODS CAMPGROUND,2.16967053151188,4.50122468996378,16.2173633270375,80.0332948270434,42224,3.30432276969226,27240,2261.50331853489,281,281,2014-07-01
2014-08-01,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.72116702412669,16.2443480171847,91.678010257464,42607,3.39057407897469,31290,2357.66213128141,281,281,2014-08-01
2014-09-01,11,Acadia,BLACKWOODS CAMPGROUND,2.33689205219455,3.78370653724409,16.1874437823366,26.9952656464462,18228,1.89174728771873,23760,1711.27725761755,281,281,2014-09-01
2014-10-01,11,Acadia,BLACKWOODS CAMPGROUND,1.82527838365285,3.08845771633277,16.3691082588689,26.4321048686023,10266,1.97394641313952,9800,1527.25854988177,281,281,2014-10-01
2014-11-01,11,Acadia,BLACKWOODS CAMPGROUND,0.0237247924080664,0.0714285714285713,0.57142857142857,1.13809523809524,10,0.0476190476190477,230,32.8571428571429,281,281,2014-11-01
2014-12-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2014-12-01
2015-01-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2015-01-01
2015-02-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2015-02-01
2015-03-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2015-03-01
2015-04-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2015-04-01
2015-05-01,11,Acadia,BLACKWOODS CAMPGROUND,1.65308230972334,2.93350179632308,21.3440813413781,25.059165290078,11540,2.59998647976121,790,1851.47464583046,281,281,2015-05-01
2015-06-01,11,Acadia,BLACKWOODS CAMPGROUND,2.25385527876631,3.69210306900978,22.3492070098265,39.2815636201738,20951,2.4462726669296,7155,2330.85459872205,281,281,2015-06-01
2015-07-01,11,Acadia,BLACKWOODS CAMPGROUND,2.12375157846401,4.53213458952001,20.4231091402337,84.0453431563871,42084,3.38638218358444,32765,2703.603950253,281,281,2015-07-01
2015-08-01,11,Acadia,BLACKWOODS CAMPGROUND,2.26150843760762,4.69491807313394,20.4430577031657,93.8232882976769,42004,3.33628306743269,37160,2813.6968279482,281,281,2015-08-01
2015-09-01,11,Acadia,BLACKWOODS CAMPGROUND,2.53855278766311,3.68464922110382,23.8250454685857,35.9179072402116,20544,2.11071203316921,32290,2484.21566968866,281,281,2015-09-01
2015-10-01,11,Acadia,BLACKWOODS CAMPGROUND,1.60716335667547,3.12427242821156,23.7720809424938,30.0976242855055,11990,2.35076688424791,13140,2083.83523673682,281,281,2015-10-01
2015-11-01,11,Acadia,BLACKWOODS CAMPGROUND,0.0237247924080664,0.0833333333333333,0.895833333333333,1.72291666666667,40,0.0833333333333333,1000,62.5,281,281,2015-11-01
2015-12-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2015-12-01
2016-01-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2016-01-01
2016-02-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2016-02-01
2016-03-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2016-03-01
2016-04-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2016-04-01
2016-05-01,11,Acadia,BLACKWOODS CAMPGROUND,1.50384571231776,3.0760114883629,25.4859341648709,31.4129874803906,12006,2.84149676086024,1125,2477.48659699978,281,281,2016-05-01
2016-06-01,11,Acadia,BLACKWOODS CAMPGROUND,1.96915776986952,3.69246445452761,24.8384971429244,50.5430675683224,24643,2.88455554768302,10530,2693.89098767718,281,281,2016-06-01
2016-07-01,11,Acadia,BLACKWOODS CAMPGROUND,2.18115026977385,4.302359330821,24.5618248545946,91.0241713519988,42848,3.38634196017203,44800,3231.08539555172,281,281,2016-07-01
2016-08-01,11,Acadia,BLACKWOODS CAMPGROUND,2.13523131672598,4.61832509795438,24.1229424532175,104.125183289265,42458,3.38799925510194,48910,3351.26860910381,281,281,2016-08-01
2016-09-01,11,Acadia,BLACKWOODS CAMPGROUND,2.18268090154211,3.96320653638586,23.5783361879641,49.2506907861562,26129,2.31979359985153,35135,2654.05462779023,281,281,2016-09-01
2016-10-01,11,Acadia,BLACKWOODS CAMPGROUND,1.90563655148663,3.16521257015694,24.1880430918662,28.2356571751066,16631,2.26131319924337,29485,2348.91241474863,281,281,2016-10-01
2016-11-01,11,Acadia,BLACKWOODS CAMPGROUND,0.0355871886120997,0.10625,0.78125,0.308333333333333,28,0.0583333333333333,1175,73.4375,281,281,2016-11-01
2016-12-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2016-12-01
2017-01-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2017-01-01
2017-02-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2017-02-01
2017-03-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2017-03-01
2017-04-01,11,Acadia,BLACKWOODS CAMPGROUND,0,0,0,0,0,0,0,0,281,281,2017-04-01
2017-05-01,11,Acadia,BLACKWOODS CAMPGROUND,48.3296980828837,2.9212642617917,25.5098957251722,33.923654569294,14476,2.41883913263149,2130,2255.94196796532,281,281,2017-05-01
2017-06-01,11,Acadia,BLACKWOODS CAMPGROUND,90.7947805456702,3.33168570207992,25.2761523384603,54.1428044862199,30698,2.7909455191013,16130,2452.71303189507,281,281,2017-06-01
2017-07-01,11,Acadia,BLACKWOODS CAMPGROUND,102.387785558489,3.8660034740317,24.7200010867478,100.05241191731,47948,3.45754467098587,45675,2912.31955026266,281,281,2017-07-01
2017-08-01,11,Acadia,BLACKWOODS CAMPGROUND,102.766616921134,4.04521038046826,24.5126622428288,106.551149408661,48046,3.47029914539357,41825,2984.70918653402,281,281,2017-08-01
2017-09-01,11,Acadia,BLACKWOODS CAMPGROUND,95.8718861209965,3.44774242208133,23.3665518105819,53.7176377393289,28211,2.35898342430334,39845,2304.11120329044,281,281,2017-09-01
2017-10-01,11,Acadia,BLACKWOODS CAMPGROUND,46.2989323843416,3.38076789106222,22.8105515366332,60.6641277477332,13463,2.57472868297121,27385,2348.06893041228,281,281,2017-10-01
