id,Park,Campground,date,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
7,Shenandoah,BIG MEADOWS,2007-09-13,0.16289592760181,4.05555555555556,14.1944444444444,37.1944444444444,108,3,2050,56.9444444444445,221,221
7,Shenandoah,BIG MEADOWS,2007-09-05,0.153846153846154,4.14705882352941,15,39.1176470588235,110,3.23529411764706,2270,66.7647058823529,221,221
7,Shenandoah,BIG MEADOWS,2007-09-06,0.180995475113122,4.125,15.25,34.325,126,3.15,2570,64.25,221,221
7,Shenandoah,BIG MEADOWS,2007-08-27,0.384615384615385,2.93617021276596,16.4589665653495,36.2659574468085,348,3.70212765957447,4380,46.5957446808511,221,221
7,Shenandoah,BIG MEADOWS,2007-04-19,0.00452488687782806,3,0,24,3,3,0,0,221,221
7,Shenandoah,BIG MEADOWS,2007-04-20,0.00452488687782806,3,0,24,3,3,0,0,221,221
7,Shenandoah,BIG MEADOWS,2007-04-21,0.00452488687782806,3,0,24,3,3,0,0,221,221
7,Shenandoah,BIG MEADOWS,2007-04-22,0.00452488687782806,3,0,24,3,3,0,0,221,221
7,Shenandoah,BIG MEADOWS,2007-10-04,0.334841628959276,3,16.7532467532468,47.8831168831169,282,3.66233766233766,3680,47.7922077922078,221,221
7,Shenandoah,BIG MEADOWS,2007-10-16,0.239819004524887,4.33962264150943,16.2893081761006,56.0943396226415,132,2.49056603773585,3370,63.5849056603774,221,221
7,Shenandoah,BIG MEADOWS,2007-10-02,0.149321266968326,3.36111111111111,15.2777777777778,34.4444444444444,114,3.16666666666667,1750,48.6111111111111,221,221
7,Shenandoah,BIG MEADOWS,2007-10-03,0.171945701357466,3.26190476190476,14.7619047619048,37.1190476190476,128,3.04761904761905,1890,45,221,221
7,Shenandoah,BIG MEADOWS,2007-09-24,0.171945701357466,3.94736842105263,14.2105263157895,31.8421052631579,87,2.28947368421053,2130,56.0526315789474,221,221
7,Shenandoah,BIG MEADOWS,2007-10-24,0.212669683257919,4.18367346938776,13.0612244897959,53.4285714285714,117,2.38775510204082,2550,52.0408163265306,221,221
7,Shenandoah,BIG MEADOWS,2007-10-25,0.30316742081448,3.54285714285714,13.4285714285714,52.3,214,3.05714285714286,3330,47.5714285714286,221,221
7,Shenandoah,BIG MEADOWS,2007-10-26,0.769230769230769,2.28846153846154,13.6778846153846,44.1105769230769,752,3.61538461538462,7200,34.6153846153846,221,221
7,Shenandoah,BIG MEADOWS,2007-09-19,0.167420814479638,5.36842105263158,14.0394736842105,32.2105263157895,98,2.57894736842105,2960,77.8947368421053,221,221
