date,id,Park,Campground,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites,month
2010-01-01,45,Everglades,FLAMINGO,1.54397573752412,6.37833054974259,10.4335614114177,62.0560732342318,6793,2.91031814419995,6104,1755.55988929473,234,234,2010-01-01
2010-02-01,45,Everglades,FLAMINGO,1.54151404151404,5.84567929102339,10.6584709914988,54.9305014216332,6211,2.68570344989636,5078,1551.88268528029,234,234,2010-02-01
2010-03-01,45,Everglades,FLAMINGO,1.62668872346292,3.94059374693586,13.006730924506,40.347673106194,5985,3.18130193661636,3404,1507.44066781197,234,234,2010-03-01
2010-04-01,45,Everglades,FLAMINGO,0.769230769230769,1.74418379251797,7.01817754204018,21.1507602822067,1489,1.56207579653247,2516,660.305122427186,234,234,2010-04-01
2010-05-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2010-05-01
2010-06-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2010-06-01
2010-07-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2010-07-01
2010-08-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2010-08-01
2010-09-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2010-09-01
2010-10-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2010-10-01
2010-11-01,45,Everglades,FLAMINGO,0.698005698005698,1.58356734857219,7.00693466721718,16.5712378701175,1410,1.72421651897465,0,570.821081104324,234,234,2010-11-01
2010-12-01,45,Everglades,FLAMINGO,1.37854976564654,3.95558541892669,12.6024838016054,35.9729510466237,3863,3.17291930868273,392,1395.70973923809,234,234,2010-12-01
2011-01-01,45,Everglades,FLAMINGO,1.59911772814999,6.39881052688887,11.3892331352315,59.007981228445,5885,2.96033785661902,4728,1940.43262788827,234,234,2011-01-01
2011-02-01,45,Everglades,FLAMINGO,1.49572649572649,6.86787534757637,10.7468745539152,62.8128774638342,5607,2.59096398554579,4958,1751.42065379012,234,234,2011-02-01
2011-03-01,45,Everglades,FLAMINGO,1.58533223049352,4.33183731200349,12.7879943007605,34.7023402487943,6043,3.24327085936548,4216,1595.78614839498,234,234,2011-03-01
2011-04-01,45,Everglades,FLAMINGO,0.797720797720797,1.86332955557865,7.32313062228884,21.9806232309204,898,1.97968133805421,976,718.355081782139,234,234,2011-04-01
2011-05-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2011-05-01
2011-06-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2011-06-01
2011-07-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2011-07-01
2011-08-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2011-08-01
2011-09-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2011-09-01
2011-10-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2011-10-01
2011-11-01,45,Everglades,FLAMINGO,0.683760683760684,1.50403518001345,6.96596717501655,14.1565170599145,818,1.52018869338187,0,547.131809540485,234,234,2011-11-01
2011-12-01,45,Everglades,FLAMINGO,1.51640474221119,3.40142651876714,12.6299491555613,37.4530286316912,4680,3.75839477107805,114,1176.62113035812,234,234,2011-12-01
2012-01-01,45,Everglades,FLAMINGO,1.68183071408878,6.82423855103014,11.0510367020687,68.1905169709117,7230,3.05703407469048,5610,2102.666539116,234,234,2012-01-01
2012-02-01,45,Everglades,FLAMINGO,1.62098437960507,5.92210297340277,10.7079744394757,59.6803863033271,7127,2.87786669962148,4540,1615.82676787761,234,234,2012-02-01
2012-03-01,45,Everglades,FLAMINGO,1.64047422111938,4.21428981272455,12.1931551714447,42.4535561988649,5981,3.26866377334412,3346,1373.97292952515,234,234,2012-03-01
2012-04-01,45,Everglades,FLAMINGO,0.754985754985755,1.56409855002495,6.58036087223959,19.8641779818269,1238,1.73254427105389,1410,615.082240116696,234,234,2012-04-01
2012-05-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2012-05-01
2012-06-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2012-06-01
2012-07-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2012-07-01
2012-08-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2012-08-01
2012-09-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2012-09-01
2012-10-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2012-10-01
2012-11-01,45,Everglades,FLAMINGO,0.712250712250712,2.51836306304458,8.10905735936193,14.4623617975807,1919,1.70016409888836,0,1076.78671120022,234,234,2012-11-01
2012-12-01,45,Everglades,FLAMINGO,1.61290322580645,5.8222629223867,15.7067328284171,31.2561651757223,5973,3.24389414237833,1651,2472.43344013358,234,234,2012-12-01
2013-01-01,45,Everglades,FLAMINGO,1.98511166253102,6.60786159971196,14.2021614301424,64.497744950949,8578,2.78210729094331,9182,2781.08573509507,234,234,2013-01-01
2013-02-01,45,Everglades,FLAMINGO,1.96886446886447,6.33984735985932,13.8658953992441,67.7802335419116,8436,2.69933016920977,9823,2339.03393756312,234,234,2013-02-01
2013-03-01,45,Everglades,FLAMINGO,1.62668872346292,4.45796325918302,15.910510330316,35.8885103055569,8841,3.1002121039143,8671,2039.25791868832,234,234,2013-03-01
2013-04-01,45,Everglades,FLAMINGO,0.74074074074074,1.9709089001089,9.22016100763274,19.9674749294634,1615,1.62679812469649,2936,959.26773255213,234,234,2013-04-01
2013-05-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2013-05-01
2013-06-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2013-06-01
2013-07-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2013-07-01
2013-08-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2013-08-01
2013-09-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2013-09-01
2013-10-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2013-10-01
2013-11-01,45,Everglades,FLAMINGO,0.769230769230769,1.87056369072103,8.76389128981727,18.0281991442613,2150,1.74096460860319,0,941.731288940128,234,234,2013-11-01
2013-12-01,45,Everglades,FLAMINGO,1.54397573752412,4.55000691469235,16.0278155331532,42.1069632440021,6192,2.96745976736542,5368,2085.97712190619,234,234,2013-12-01
2014-01-01,45,Everglades,FLAMINGO,1.64047422111938,6.60807959978761,13.8007494430397,77.7562312358504,9897,2.81118622382176,10423,2609.77453336462,234,234,2014-01-01
2014-02-01,45,Everglades,FLAMINGO,1.58730158730159,6.14387277939506,13.7942810187974,80.0086730946309,9346,2.83061950196927,9271,2258.87676974711,234,234,2014-02-01
2014-03-01,45,Everglades,FLAMINGO,1.69561621174524,4.81938683272338,15.3263224071053,49.6856569533728,9821,3.10328743096485,9592.94,2160.09184806309,234,234,2014-03-01
2014-04-01,45,Everglades,FLAMINGO,0.868945868945869,2.02837311465439,8.98019963728024,20.3503061061357,2256,1.61928887448963,2978.97,976.899447354175,234,234,2014-04-01
2014-05-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2014-05-01
2014-06-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2014-06-01
2014-07-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2014-07-01
2014-08-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2014-08-01
2014-09-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2014-09-01
2014-10-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2014-10-01
2014-11-01,45,Everglades,FLAMINGO,0.783475783475783,2.13175493805575,8.51654765870307,21.6343774556988,2700,1.83340308257234,0,954.107450744947,234,234,2014-11-01
2014-12-01,45,Everglades,FLAMINGO,1.55776123518059,4.58398669220038,16.2321288043454,47.8721153204255,7288,2.98148315070414,2676,2190.56698749074,234,234,2014-12-01
2015-01-01,45,Everglades,FLAMINGO,1.66804521643231,6.36105981173879,13.3546074793004,78.6766740191886,10556,2.72845315721925,10246,2455.85471972718,234,234,2015-01-01
2015-02-01,45,Everglades,FLAMINGO,1.61782661782662,5.84007629141259,13.5757552413217,87.2580670803484,9954,2.76365492617294,11578,2241.61105267931,234,234,2015-02-01
2015-03-01,45,Everglades,FLAMINGO,1.69561621174524,4.59014791061699,14.2622421180146,47.0046611431458,12287,3.11913099641229,9411,1915.55199023107,234,234,2015-03-01
2015-04-01,45,Everglades,FLAMINGO,0.726495726495726,2.32690366378248,8.46397435844359,20.7886871540655,2499,1.5799887792101,4643,1023.53200701825,234,234,2015-04-01
2015-05-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2015-05-01
2015-06-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2015-06-01
2015-07-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2015-07-01
2015-08-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2015-08-01
2015-09-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2015-09-01
2015-10-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2015-10-01
2015-11-01,45,Everglades,FLAMINGO,0.783475783475784,1.96445428896207,8.5304215258264,22.276382833159,2623,1.75805025985693,0,929.729027704623,234,234,2015-11-01
2015-12-01,45,Everglades,FLAMINGO,1.57154673283706,4.79373660866156,14.9265751026455,49.6265945509196,7918,2.87267204425957,2370,2229.47165036242,234,234,2015-12-01
2016-01-01,45,Everglades,FLAMINGO,1.59911772814999,6.19845516161582,12.2315133262288,91.6373439511841,11663,2.76424206733443,9735,2191.78853655421,234,234,2016-01-01
2016-02-01,45,Everglades,FLAMINGO,1.69466548776894,6.36674268147359,11.2420741392293,100.331318213194,9364,2.60356365551827,8507,1946.86203902857,234,234,2016-02-01
2016-03-01,45,Everglades,FLAMINGO,1.66804521643231,4.62487666579445,14.9054696156587,51.3607845417502,12130,3.02768265879812,7804,1983.25384866196,234,234,2016-03-01
2016-04-01,45,Everglades,FLAMINGO,0.754985754985755,1.74588328827727,1.82728156527197,34.0459004328243,1420,1.73803449836414,4361,163.550256071486,234,234,2016-04-01
2016-05-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2016-05-01
2016-06-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2016-06-01
2016-07-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2016-07-01
2016-08-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2016-08-01
2016-09-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2016-09-01
2016-10-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2016-10-01
2016-11-01,45,Everglades,FLAMINGO,0.811965811965812,2.01488674746023,8.75168628684592,28.0473635648438,2755,1.75221885611993,0,927.174635787975,234,234,2016-11-01
2016-12-01,45,Everglades,FLAMINGO,1.58533223049352,4.5789017003887,15.0452085530808,60.5683372404125,7542,2.92086548938301,4210,1943.84597692749,234,234,2016-12-01
2017-01-01,45,Everglades,FLAMINGO,1.64047422111938,5.51726317356661,14.938676330237,79.6666870966467,10691,2.86310143188764,9765,2438.99981384337,234,234,2017-01-01
2017-02-01,45,Everglades,FLAMINGO,1.57203907203907,5.6878219925133,13.835588885634,87.6487711607737,9245,2.65665086050589,9990,1953.63213970056,234,234,2017-02-01
2017-03-01,45,Everglades,FLAMINGO,1.66804521643231,4.40754123227777,15.9041166660248,50.9885576999419,9715,3.05198207599849,6720,2078.30224590759,234,234,2017-03-01
2017-04-01,45,Everglades,FLAMINGO,0.854700854700855,1.93151750759341,9.92919932806419,21.9664381444354,2720,1.60275664134624,5545,1023.61101252342,234,234,2017-04-01
2017-05-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2017-05-01
2017-06-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2017-06-01
2017-07-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2017-07-01
2017-08-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2017-08-01
2017-09-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2017-09-01
2017-10-01,45,Everglades,FLAMINGO,0,0,0,0,0,0,0,0,234,234,2017-10-01
2017-11-01,45,Everglades,FLAMINGO,0.612535612535612,3.16990199858621,0,70.692236038815,587,1.52359633057002,0,3.41823308270677,234,234,2017-11-01
2017-12-01,45,Everglades,FLAMINGO,1.37854976564654,6.07620955118255,0,145.041460437789,1770,3.05952911013145,0,22.6225581940742,234,234,2017-12-01
